branch,template_row_date,template_column,template_header_physical_interval,physical_date,physical_t,physical_interval,price,price_role,g0_kwh,geff_kwh,adjustment_surcharge_yuan
4-3,2025-09-23,139,23:00-23:10,2025-09-23,139,23:00-23:10,0.4279,realized,625.3718632590688,625.3718632590688,0.0
4-3,2025-09-23,140,23:10-23:20,2025-09-23,140,23:10-23:20,0.4124,realized,603.0937017290772,603.0937017290772,0.0
4-3,2025-09-23,141,23:20-23:30,2025-09-23,141,23:20-23:30,0.4355,realized,658.7944589208621,658.7944589208621,0.0
4-3,2025-09-23,142,23:30-23:40,2025-09-23,142,23:30-23:40,0.4312,realized,1286.0449240810685,1286.0449240810685,0.0
4-3,2025-09-23,143,23:40-23:50,2025-09-23,143,23:40-23:50,0.4204,realized,1276.2572424035934,1276.2572424035934,0.0
4-3,2025-09-23,144,23:50-0:00+1,2025-09-23,144,23:50-00:00+1,0.4259,realized,1171.821902974252,1171.821902974252,0.0
4-3,2025-09-23,145,0:00-0:10+1,2025-09-24,1,0:00-0:10,0.4429,realized,611.9678944673936,611.9678944673936,0.0
4-3,2025-09-24,2,0:10-0:20,2025-09-24,2,0:10-0:20,0.4414,realized,591.0910778515538,591.0910778515538,0.0
4-3,2025-09-24,3,0:20-0:30,2025-09-24,3,0:20-0:30,0.4251,realized,1323.012320417753,1323.012320417753,0.0
4-3,2025-09-24,4,0:30-0:40,2025-09-24,4,0:30-0:40,0.4244,realized,1307.8045160986796,1307.8045160986796,0.0
4-3,2025-09-24,5,0:40-0:50,2025-09-24,5,0:40-0:50,0.4193,realized,685.470853971973,685.470853971973,0.0
4-3,2025-09-24,6,0:50-1:00,2025-09-24,6,0:50-1:00,0.3983,realized,1359.6004290541537,1359.6004290541537,0.0
4-3,2025-09-24,7,1:00-1:10,2025-09-24,7,1:00-1:10,0.3763,realized,641.1585075389473,641.1585075389473,0.0
4-3,2025-09-24,8,1:10-1:20,2025-09-24,8,1:10-1:20,0.3861,realized,613.0372919713603,613.0372919713603,0.0
4-3,2025-09-24,9,1:20-1:30,2025-09-24,9,1:20-1:30,0.4223,realized,590.3780856165962,590.3780856165962,0.0
4-3,2025-09-24,10,1:30-1:40,2025-09-24,10,1:30-1:40,0.4455,realized,662.8198462009983,662.8198462009983,0.0
4-3,2025-09-24,11,1:40-1:50,2025-09-24,11,1:40-1:50,0.4511,realized,688.9330703468356,688.9330703468356,0.0
4-3,2025-09-24,12,1:50-2:00,2025-09-24,12,1:50-2:00,0.4583,realized,642.3332674083738,642.3332674083738,0.0
4-3,2025-09-24,13,2:00-2:10,2025-09-24,13,2:00-2:10,0.4879,realized,1372.390100195853,1372.390100195853,0.0
4-3,2025-09-24,14,2:10-2:20,2025-09-24,14,2:10-2:20,0.5104,realized,1366.9320980655034,1366.9320980655034,0.0
4-3,2025-09-24,15,2:20-2:30,2025-09-24,15,2:20-2:30,0.4918,realized,595.3421639765927,595.3421639765927,0.0
4-3,2025-09-24,16,2:30-2:40,2025-09-24,16,2:30-2:40,0.432,realized,606.3093135798284,606.3093135798284,0.0
4-3,2025-09-24,17,2:40-2:50,2025-09-24,17,2:40-2:50,0.4275,realized,616.8479244727887,616.8479244727887,0.0
4-3,2025-09-24,18,2:50-3:00,2025-09-24,18,2:50-3:00,0.4708,realized,585.4817625280298,585.4817625280298,0.0
4-3,2025-09-24,19,3:00-3:10,2025-09-24,19,3:00-3:10,0.4601,realized,605.6859568452844,605.6859568452844,0.0
4-3,2025-09-24,20,3:10-3:20,2025-09-24,20,3:10-3:20,0.4245,realized,649.1318512143556,649.1318512143556,0.0
4-3,2025-09-24,21,3:20-3:30,2025-09-24,21,3:20-3:30,0.4023,realized,676.746515158315,676.746515158315,0.0
4-3,2025-09-24,22,3:30-3:40,2025-09-24,22,3:30-3:40,0.4023,realized,627.5308102513762,627.5308102513762,0.0
4-3,2025-09-24,23,3:40-3:50,2025-09-24,23,3:40-3:50,0.414,realized,629.509316961469,629.509316961469,0.0
4-3,2025-09-24,24,3:50-4:00,2025-09-24,24,3:50-4:00,0.4243,realized,613.5121916597938,613.5121916597938,0.0
4-3,2025-09-24,25,4:00-4:10,2025-09-24,25,4:00-4:10,0.4241,realized,631.6878902092841,631.6878902092841,0.0
4-3,2025-09-24,26,4:10-4:20,2025-09-24,26,4:10-4:20,0.4135,realized,609.8431964882234,609.8431964882234,0.0
4-3,2025-09-24,27,4:20-4:30,2025-09-24,27,4:20-4:30,0.4187,realized,621.587792187025,621.587792187025,0.0
4-3,2025-09-24,28,4:30-4:40,2025-09-24,28,4:30-4:40,0.4641,realized,658.8645395084983,658.8645395084983,0.0
4-3,2025-09-24,29,4:40-4:50,2025-09-24,29,4:40-4:50,0.4764,realized,648.9916432007116,648.9916432007116,0.0
4-3,2025-09-24,30,4:50-5:00,2025-09-24,30,4:50-5:00,0.4466,realized,610.2107820795424,610.2107820795424,0.0
4-3,2025-09-24,31,5:00-5:10,2025-09-24,31,5:00-5:10,0.4417,realized,629.7391521324171,629.7391521324171,0.0
4-3,2025-09-24,32,5:10-5:20,2025-09-24,32,5:10-5:20,0.4726,realized,623.3624190178551,623.3624190178551,0.0
4-3,2025-09-24,33,5:20-5:30,2025-09-24,33,5:20-5:30,0.4631,realized,587.5772191919873,587.5772191919873,0.0
4-3,2025-09-24,34,5:30-5:40,2025-09-24,34,5:30-5:40,0.3701,realized,1391.393793963246,1391.393793963246,0.0
4-3,2025-09-24,35,5:40-5:50,2025-09-24,35,5:40-5:50,0.5474,realized,688.5955324045874,688.5955324045874,0.0
4-3,2025-09-24,36,5:50-6:00,2025-09-24,36,5:50-6:00,0.9078,realized,11.139170259059824,11.139170259059824,0.0
4-3,2025-09-24,37,6:00-6:10,2025-09-24,37,6:00-6:10,0.9788,realized,0.0,0.0,0.0
4-3,2025-09-24,38,6:10-6:20,2025-09-24,38,6:10-6:20,0.9036,realized,0.0,0.0,0.0
4-3,2025-09-24,39,6:20-6:30,2025-09-24,39,6:20-6:30,0.8679,realized,0.0,0.0,0.0
4-3,2025-09-24,40,6:30-6:40,2025-09-24,40,6:30-6:40,0.9083,realized,0.0,0.0,0.0
4-3,2025-09-24,41,6:40-6:50,2025-09-24,41,6:40-6:50,0.9382,realized,0.0,0.0,0.0
4-3,2025-09-24,42,6:50-7:00,2025-09-24,42,6:50-7:00,0.9082,realized,0.0,0.0,0.0
4-3,2025-09-24,43,7:00-7:10,2025-09-24,43,7:00-7:10,0.8451,realized,412.6616899655948,412.6616899655948,0.0
4-3,2025-09-24,44,7:10-7:20,2025-09-24,44,7:10-7:20,0.8105,realized,337.09444970170716,348.081982678792,4.45269773896362
4-3,2025-09-24,45,7:20-7:30,2025-09-24,45,7:20-7:30,0.7807,realized,372.79723015858303,372.79723015858303,0.0
4-3,2025-09-24,46,7:30-7:40,2025-09-24,46,7:30-7:40,0.7211,realized,528.7800825357056,954.1789422609654,153.37755887394243
4-3,2025-09-24,47,7:40-7:50,2025-09-24,47,7:40-7:50,0.9056,realized,0.0,0.0,0.0
4-3,2025-09-24,48,7:50-8:00,2025-09-24,48,7:50-8:00,1.2089,realized,0.0,0.0,0.0
4-3,2025-09-24,49,8:00-8:10,2025-09-24,49,8:00-8:10,1.2031,realized,0.0,0.0,0.0
4-3,2025-09-24,50,8:10-8:20,2025-09-24,50,8:10-8:20,1.1463,realized,0.0,0.0,0.0
4-3,2025-09-24,51,8:20-8:30,2025-09-24,51,8:20-8:30,1.1645,realized,0.0,0.0,0.0
4-3,2025-09-24,52,8:30-8:40,2025-09-24,52,8:30-8:40,1.1243,realized,0.0,0.0,0.0
4-3,2025-09-24,53,8:40-8:50,2025-09-24,53,8:40-8:50,1.0886,realized,0.0,0.0,0.0
4-3,2025-09-24,54,8:50-9:00,2025-09-24,54,8:50-9:00,1.0932,realized,0.0,0.0,0.0
4-3,2025-09-24,55,9:00-9:10,2025-09-24,55,9:00-9:10,1.0903,realized,0.0,0.0,0.0
4-3,2025-09-24,56,9:10-9:20,2025-09-24,56,9:10-9:20,1.0222,realized,0.0,0.0,0.0
4-3,2025-09-24,57,9:20-9:30,2025-09-24,57,9:20-9:30,0.9415,realized,0.0,0.0,0.0
4-3,2025-09-24,58,9:30-9:40,2025-09-24,58,9:30-9:40,0.9528,realized,0.0,0.0,0.0
4-3,2025-09-24,59,9:40-9:50,2025-09-24,59,9:40-9:50,0.9286,realized,0.0,0.0,0.0
4-3,2025-09-24,60,9:50-10:00,2025-09-24,60,9:50-10:00,0.8765,realized,0.0,0.0,0.0
4-3,2025-09-24,61,10:00-10:10,2025-09-24,61,10:00-10:10,0.9309,realized,0.0,0.0,0.0
4-3,2025-09-24,62,10:10-10:20,2025-09-24,62,10:10-10:20,0.9632,realized,0.0,0.0,0.0
4-3,2025-09-24,63,10:20-10:30,2025-09-24,63,10:20-10:30,0.9228,realized,0.0,0.0,0.0
4-3,2025-09-24,64,10:30-10:40,2025-09-24,64,10:30-10:40,0.8655,realized,0.0,0.0,0.0
4-3,2025-09-24,65,10:40-10:50,2025-09-24,65,10:40-10:50,0.6989,realized,0.0,0.0,0.0
4-3,2025-09-24,66,10:50-11:00,2025-09-24,66,10:50-11:00,0.4885,realized,44.16764532948424,115.07622937603878,17.31942165337095
4-3,2025-09-24,67,11:00-11:10,2025-09-24,67,11:00-11:10,0.4302,realized,482.6608473448988,482.6608473448988,0.0
4-3,2025-09-24,68,11:10-11:20,2025-09-24,68,11:10-11:20,0.4576,realized,0.0,0.0,0.0
4-3,2025-09-24,69,11:20-11:30,2025-09-24,69,11:20-11:30,0.4896,realized,0.0,15.687074760527281,3.8401959013770783
4-3,2025-09-24,70,11:30-11:40,2025-09-24,70,11:30-11:40,0.501,realized,0.0,0.0,0.0
4-3,2025-09-24,71,11:40-11:50,2025-09-24,71,11:40-11:50,0.4821,realized,277.71875694520054,476.33480693027366,47.87639884890187
4-3,2025-09-24,72,11:50-12:00,2025-09-24,72,11:50-12:00,0.4616,realized,412.70722369785165,412.70722369785165,0.0
4-3,2025-09-24,73,12:00-12:10,2025-09-24,73,12:00-12:10,0.4812,realized,405.14471625003546,405.14471625003546,0.0
4-3,2025-09-24,74,12:10-12:20,2025-09-24,74,12:10-12:20,0.4959,realized,385.9665974123618,387.24360199814214,0.31663328704423344
4-3,2025-09-24,75,12:20-12:30,2025-09-24,75,12:20-12:30,0.4674,realized,402.4402707922636,419.16673984551346,3.9089758177444884
4-3,2025-09-24,76,12:30-12:40,2025-09-24,76,12:30-12:40,0.4274,realized,422.98267403479485,422.98267403479485,0.0
4-3,2025-09-24,77,12:40-12:50,2025-09-24,77,12:40-12:50,0.5596,realized,0.0,343.3509294882872,96.06959007082276
4-3,2025-09-24,78,12:50-13:00,2025-09-24,78,12:50-13:00,0.7876,realized,0.0,0.0,0.0
4-3,2025-09-24,79,13:00-13:10,2025-09-24,79,13:00-13:10,0.8339,realized,0.0,0.0,0.0
4-3,2025-09-24,80,13:10-13:20,2025-09-24,80,13:10-13:20,0.8023,realized,0.0,0.0,0.0
4-3,2025-09-24,81,13:20-13:30,2025-09-24,81,13:20-13:30,0.8081,realized,0.0,0.0,0.0
4-3,2025-09-24,82,13:30-13:40,2025-09-24,82,13:30-13:40,0.8533,realized,0.0,0.0,0.0
4-3,2025-09-24,83,13:40-13:50,2025-09-24,83,13:40-13:50,0.8377,realized,0.0,0.0,0.0
4-3,2025-09-24,84,13:50-14:00,2025-09-24,84,13:50-14:00,0.8063,realized,0.0,0.0,0.0
4-3,2025-09-24,85,14:00-14:10,2025-09-24,85,14:00-14:10,0.8962,realized,0.0,0.0,0.0
4-3,2025-09-24,86,14:10-14:20,2025-09-24,86,14:10-14:20,0.9453,realized,0.0,0.0,0.0
4-3,2025-09-24,87,14:20-14:30,2025-09-24,87,14:20-14:30,0.931,realized,0.0,0.0,0.0
4-3,2025-09-24,88,14:30-14:40,2025-09-24,88,14:30-14:40,0.9652,realized,0.0,0.0,0.0
4-3,2025-09-24,89,14:40-14:50,2025-09-24,89,14:40-14:50,0.8521,realized,0.0,0.0,0.0
4-3,2025-09-24,90,14:50-15:00,2025-09-24,90,14:50-15:00,0.6581,realized,437.1240056407587,437.1240056407587,0.0
4-3,2025-09-24,91,15:00-15:10,2025-09-24,91,15:00-15:10,0.6765,realized,255.49067813441536,255.49067813441536,0.0
4-3,2025-09-24,92,15:10-15:20,2025-09-24,92,15:10-15:20,0.7492,realized,271.3623539544708,271.3623539544708,0.0
4-3,2025-09-24,93,15:20-15:30,2025-09-24,93,15:20-15:30,0.7568,realized,349.3531803042308,349.3531803042308,0.0
4-3,2025-09-24,94,15:30-15:40,2025-09-24,94,15:30-15:40,0.7497,realized,385.9809176097758,385.9809176097758,0.0
4-3,2025-09-24,95,15:40-15:50,2025-09-24,95,15:40-15:50,0.8252,realized,361.6518018338886,361.6518018338886,0.0
4-3,2025-09-24,96,15:50-16:00,2025-09-24,96,15:50-16:00,0.9146,realized,511.9719540856514,511.9719540856514,0.0
4-3,2025-09-24,97,16:00-16:10,2025-09-24,97,16:00-16:10,0.8615,realized,605.2338753815784,605.2338753815784,0.0
4-3,2025-09-24,98,16:10-16:20,2025-09-24,98,16:10-16:20,0.8522,realized,667.7655675649816,667.7655675649816,0.0
4-3,2025-09-24,99,16:20-16:30,2025-09-24,99,16:20-16:30,0.9282,realized,662.000462706751,662.000462706751,0.0
4-3,2025-09-24,100,16:30-16:40,2025-09-24,100,16:30-16:40,0.9472,realized,708.6060542625783,708.6060542625783,0.0
4-3,2025-09-24,101,16:40-16:50,2025-09-24,101,16:40-16:50,0.9589,realized,756.9840207066629,761.2796758785018,2.0595518721381683
4-3,2025-09-24,102,16:50-17:00,2025-09-24,102,16:50-17:00,0.9856,realized,801.199359812873,801.199359812873,0.0
4-3,2025-09-24,103,17:00-17:10,2025-09-24,103,17:00-17:10,0.9909,realized,882.2534065669222,882.2534065669222,0.0
4-3,2025-09-24,104,17:10-17:20,2025-09-24,104,17:10-17:20,1.0128,realized,919.5703153320874,919.5703153320874,0.0
4-3,2025-09-24,105,17:20-17:30,2025-09-24,105,17:20-17:30,1.0629,realized,956.3502767309452,956.3502767309452,0.0
4-3,2025-09-24,106,17:30-17:40,2025-09-24,106,17:30-17:40,1.1163,realized,1047.7770890902227,1047.7770890902227,0.0
4-3,2025-09-24,107,17:40-17:50,2025-09-24,107,17:40-17:50,1.1886,realized,916.9934854445728,916.9934854445728,0.0
4-3,2025-09-24,108,17:50-18:00,2025-09-24,108,17:50-18:00,1.2707,realized,0.0,0.0,0.0
4-3,2025-09-24,109,18:00-18:10,2025-09-24,109,18:00-18:10,1.3275,realized,0.0,0.0,0.0
4-3,2025-09-24,110,18:10-18:20,2025-09-24,110,18:10-18:20,1.3578,realized,50.92536254113486,50.92536254113486,0.0
4-3,2025-09-24,111,18:20-18:30,2025-09-24,111,18:20-18:30,1.3523,realized,62.65430067078421,62.65430067078421,0.0
4-3,2025-09-24,112,18:30-18:40,2025-09-24,112,18:30-18:40,1.3039,realized,38.20461190705555,38.20461190705555,0.0
4-3,2025-09-24,113,18:40-18:50,2025-09-24,113,18:40-18:50,1.2815,realized,20.895869420210488,20.895869420210488,0.0
4-3,2025-09-24,114,18:50-19:00,2025-09-24,114,18:50-19:00,1.3111,realized,699.0960893472633,699.0960893472633,0.0
4-3,2025-09-24,115,19:00-19:10,2025-09-24,115,19:00-19:10,1.3507,realized,12.996508109581669,12.996508109581669,0.0
4-3,2025-09-24,116,19:10-19:20,2025-09-24,116,19:10-19:20,1.3385,realized,20.04676608075988,20.04676608075988,0.0
4-3,2025-09-24,117,19:20-19:30,2025-09-24,117,19:20-19:30,1.2978,realized,740.5615758828543,740.5615758828543,0.0
4-3,2025-09-24,118,19:30-19:40,2025-09-24,118,19:30-19:40,1.3141,realized,702.3647543293104,702.3647543293104,0.0
4-3,2025-09-24,119,19:40-19:50,2025-09-24,119,19:40-19:50,1.3627,realized,707.1860961080649,707.1860961080649,0.0
4-3,2025-09-24,120,19:50-20:00,2025-09-24,120,19:50-20:00,1.3658,realized,742.5722392110175,742.5722392110175,0.0
4-3,2025-09-24,121,20:00-20:10,2025-09-24,121,20:00-20:10,1.2793,realized,54.20388771803823,54.20388771803823,0.0
4-3,2025-09-24,122,20:10-20:20,2025-09-24,122,20:10-20:20,1.2802,realized,750.2150226245639,727.8674916953609,14.304654547782842
4-3,2025-09-24,123,20:20-20:30,2025-09-24,123,20:20-20:30,1.3677,realized,757.9808798675555,757.9808798675555,0.0
4-3,2025-09-24,124,20:30-20:40,2025-09-24,124,20:30-20:40,1.3452,realized,13.75002151985484,13.75002151985484,0.0
4-3,2025-09-24,125,20:40-20:50,2025-09-24,125,20:40-20:50,1.1727,realized,781.151465554424,777.3310176249437,2.240119643450796
4-3,2025-09-24,126,20:50-21:00,2025-09-24,126,20:50-21:00,0.9756,realized,863.7917121189529,863.7917121189529,0.0
4-3,2025-09-24,127,21:00-21:10,2025-09-24,127,21:00-21:10,0.9371,realized,844.4189247551977,844.4189247551977,0.0
4-3,2025-09-24,128,21:10-21:20,2025-09-24,128,21:10-21:20,0.9825,realized,798.5249261636571,798.5249261636571,0.0
4-3,2025-09-24,129,21:20-21:30,2025-09-24,129,21:20-21:30,1.0367,realized,806.54699873297,806.54699873297,0.0
4-3,2025-09-24,130,21:30-21:40,2025-09-24,130,21:30-21:40,1.0462,realized,788.8200313910187,788.8200313910187,0.0
4-3,2025-09-24,131,21:40-21:50,2025-09-24,131,21:40-21:50,0.7968,realized,761.8026988750458,761.8026988750458,0.0
4-3,2025-09-24,132,21:50-22:00,2025-09-24,132,21:50-22:00,0.4553,realized,690.1606162171728,690.1606162171728,0.0
4-3,2025-09-24,133,22:00-22:10,2025-09-24,133,22:00-22:10,0.4373,realized,1313.7586423001242,1313.7586423001242,0.0
4-3,2025-09-24,134,22:10-22:20,2025-09-24,134,22:10-22:20,0.4792,realized,582.5291140496013,582.5291140496013,0.0
4-3,2025-09-24,135,22:20-22:30,2025-09-24,135,22:20-22:30,0.4506,realized,1334.742252779527,1334.742252779527,0.0
4-3,2025-09-24,136,22:30-22:40,2025-09-24,136,22:30-22:40,0.4738,realized,1260.5295779399132,1260.5295779399132,0.0
4-3,2025-09-24,137,22:40-22:50,2025-09-24,137,22:40-22:50,0.4579,realized,625.1311325265245,625.1311325265245,0.0
4-3,2025-09-24,138,22:50-23:00,2025-09-24,138,22:50-23:00,0.412,realized,686.2480654195199,686.2480654195199,0.0
4-3,2025-09-24,139,23:00-23:10,2025-09-24,139,23:00-23:10,0.4469,realized,605.945050351527,605.945050351527,0.0
4-3,2025-09-24,140,23:10-23:20,2025-09-24,140,23:10-23:20,0.4609,realized,585.8641821186425,585.8641821186425,0.0
4-3,2025-09-24,141,23:20-23:30,2025-09-24,141,23:20-23:30,0.4325,realized,675.1113408042131,675.1113408042131,0.0
4-3,2025-09-24,142,23:30-23:40,2025-09-24,142,23:30-23:40,0.4481,realized,1292.4036889265194,1292.4036889265194,0.0
4-3,2025-09-24,143,23:40-23:50,2025-09-24,143,23:40-23:50,0.4868,realized,1275.6656577359536,1275.6656577359536,0.0
4-3,2025-09-24,144,23:50-0:00+1,2025-09-24,144,23:50-00:00+1,0.4927,realized,1159.7052049489425,1159.7052049489425,0.0
4-3,2025-09-24,145,0:00-0:10+1,2025-09-25,1,0:00-0:10,0.4343,realized,608.9131951500827,608.9131951500827,0.0
4-3,2025-09-25,2,0:10-0:20,2025-09-25,2,0:10-0:20,0.3997,realized,628.5423962538218,628.5423962538218,0.0
4-3,2025-09-25,3,0:20-0:30,2025-09-25,3,0:20-0:30,0.4211,realized,1339.1072066943116,1339.1072066943116,0.0
4-3,2025-09-25,4,0:30-0:40,2025-09-25,4,0:30-0:40,0.4512,realized,1370.57144879542,1370.57144879542,0.0
4-3,2025-09-25,5,0:40-0:50,2025-09-25,5,0:40-0:50,0.4689,realized,1100.8383783899624,1100.8383783899624,0.0
4-3,2025-09-25,6,0:50-1:00,2025-09-25,6,0:50-1:00,0.466,realized,1362.7463785491032,1362.7463785491032,0.0
4-3,2025-09-25,7,1:00-1:10,2025-09-25,7,1:00-1:10,0.4471,realized,643.3240878437191,643.3240878437191,0.0
4-3,2025-09-25,8,1:10-1:20,2025-09-25,8,1:10-1:20,0.4432,realized,622.3569677968568,622.3569677968568,0.0
4-3,2025-09-25,9,1:20-1:30,2025-09-25,9,1:20-1:30,0.449,realized,641.5047993840849,641.5047993840849,0.0
4-3,2025-09-25,10,1:30-1:40,2025-09-25,10,1:30-1:40,0.4322,realized,673.422837763172,673.422837763172,0.0
4-3,2025-09-25,11,1:40-1:50,2025-09-25,11,1:40-1:50,0.421,realized,677.5562611705905,677.5562611705905,0.0
4-3,2025-09-25,12,1:50-2:00,2025-09-25,12,1:50-2:00,0.4383,realized,628.6439175302826,628.6439175302826,0.0
4-3,2025-09-25,13,2:00-2:10,2025-09-25,13,2:00-2:10,0.4718,realized,661.6493540356978,661.6493540356978,0.0
4-3,2025-09-25,14,2:10-2:20,2025-09-25,14,2:10-2:20,0.456,realized,654.977536500448,654.977536500448,0.0
4-3,2025-09-25,15,2:20-2:30,2025-09-25,15,2:20-2:30,0.4134,realized,606.947743565586,606.947743565586,0.0
4-3,2025-09-25,16,2:30-2:40,2025-09-25,16,2:30-2:40,0.4344,realized,600.1567818365336,600.1567818365336,0.0
4-3,2025-09-25,17,2:40-2:50,2025-09-25,17,2:40-2:50,0.4756,realized,615.6785277138197,615.6785277138197,0.0
4-3,2025-09-25,18,2:50-3:00,2025-09-25,18,2:50-3:00,0.4876,realized,607.7745706334885,607.7745706334885,0.0
4-3,2025-09-25,19,3:00-3:10,2025-09-25,19,3:00-3:10,0.4628,realized,629.1666590606192,629.1666590606192,0.0
4-3,2025-09-25,20,3:10-3:20,2025-09-25,20,3:10-3:20,0.4461,realized,656.4420763031749,656.4420763031749,0.0
4-3,2025-09-25,21,3:20-3:30,2025-09-25,21,3:20-3:30,0.4359,realized,1443.338278318023,1443.338278318023,0.0
4-3,2025-09-25,22,3:30-3:40,2025-09-25,22,3:30-3:40,0.3991,realized,660.780819133299,660.780819133299,0.0
4-3,2025-09-25,23,3:40-3:50,2025-09-25,23,3:40-3:50,0.4094,realized,642.041983084771,642.041983084771,0.0
4-3,2025-09-25,24,3:50-4:00,2025-09-25,24,3:50-4:00,0.4511,realized,597.7371972949544,597.7371972949544,0.0
4-3,2025-09-25,25,4:00-4:10,2025-09-25,25,4:00-4:10,0.4321,realized,627.5961009277595,627.5961009277595,0.0
4-3,2025-09-25,26,4:10-4:20,2025-09-25,26,4:10-4:20,0.4203,realized,628.7859065515031,628.7859065515031,0.0
4-3,2025-09-25,27,4:20-4:30,2025-09-25,27,4:20-4:30,0.4365,realized,616.5889257641757,616.5889257641757,0.0
4-3,2025-09-25,28,4:30-4:40,2025-09-25,28,4:30-4:40,0.4328,realized,664.3451363417194,664.3451363417194,0.0
4-3,2025-09-25,29,4:40-4:50,2025-09-25,29,4:40-4:50,0.4342,realized,664.1394351669255,664.1394351669255,0.0
4-3,2025-09-25,30,4:50-5:00,2025-09-25,30,4:50-5:00,0.4546,realized,618.9618543540112,618.9618543540112,0.0
4-3,2025-09-25,31,5:00-5:10,2025-09-25,31,5:00-5:10,0.4777,realized,641.2687894595192,641.2687894595192,0.0
4-3,2025-09-25,32,5:10-5:20,2025-09-25,32,5:10-5:20,0.4855,realized,632.3965814664792,632.3965814664792,0.0
4-3,2025-09-25,33,5:20-5:30,2025-09-25,33,5:20-5:30,0.4389,realized,631.9910011893173,631.9910011893173,0.0
4-3,2025-09-25,34,5:30-5:40,2025-09-25,34,5:30-5:40,0.362,realized,1386.0019149681225,1386.0019149681225,0.0
4-3,2025-09-25,35,5:40-5:50,2025-09-25,35,5:40-5:50,0.5932,realized,672.646766188983,672.646766188983,0.0
4-3,2025-09-25,36,5:50-6:00,2025-09-25,36,5:50-6:00,0.99,realized,8.842399447496064,8.842399447496064,0.0
4-3,2025-09-25,37,6:00-6:10,2025-09-25,37,6:00-6:10,1.0369,realized,0.6998411601315411,0.6998411601315411,0.0
4-3,2025-09-25,38,6:10-6:20,2025-09-25,38,6:10-6:20,0.9529,realized,0.0,0.0,0.0
4-3,2025-09-25,39,6:20-6:30,2025-09-25,39,6:20-6:30,0.9202,realized,0.0,0.0,0.0
4-3,2025-09-25,40,6:30-6:40,2025-09-25,40,6:30-6:40,0.9025,realized,0.0,0.0,0.0
4-3,2025-09-25,41,6:40-6:50,2025-09-25,41,6:40-6:50,0.8958,realized,0.0,0.0,0.0
4-3,2025-09-25,42,6:50-7:00,2025-09-25,42,6:50-7:00,0.884,realized,11.654470509971974,11.654470509971974,0.0
4-3,2025-09-25,43,7:00-7:10,2025-09-25,43,7:00-7:10,0.8485,realized,483.81859424748615,483.81859424748615,0.0
4-3,2025-09-25,44,7:10-7:20,2025-09-25,44,7:10-7:20,0.8448,realized,417.0269684144882,417.0269684144882,0.0
4-3,2025-09-25,45,7:20-7:30,2025-09-25,45,7:20-7:30,0.8078,realized,390.88157030099586,390.88157030099586,0.0
4-3,2025-09-25,46,7:30-7:40,2025-09-25,46,7:30-7:40,0.6671,realized,1064.2456721373865,1064.2456721373865,0.0
4-3,2025-09-25,47,7:40-7:50,2025-09-25,47,7:40-7:50,0.8605,realized,0.0,0.0,0.0
4-3,2025-09-25,48,7:50-8:00,2025-09-25,48,7:50-8:00,1.2559,realized,0.0,0.0,0.0
4-3,2025-09-25,49,8:00-8:10,2025-09-25,49,8:00-8:10,1.251,realized,0.0,0.0,0.0
4-3,2025-09-25,50,8:10-8:20,2025-09-25,50,8:10-8:20,1.1419,realized,0.0,0.0,0.0
4-3,2025-09-25,51,8:20-8:30,2025-09-25,51,8:20-8:30,1.1385,realized,0.0,0.0,0.0
4-3,2025-09-25,52,8:30-8:40,2025-09-25,52,8:30-8:40,1.1454,realized,0.0,0.0,0.0
4-3,2025-09-25,53,8:40-8:50,2025-09-25,53,8:40-8:50,1.1235,realized,0.0,0.0,0.0
4-3,2025-09-25,54,8:50-9:00,2025-09-25,54,8:50-9:00,1.0768,realized,0.0,0.0,0.0
4-3,2025-09-25,55,9:00-9:10,2025-09-25,55,9:00-9:10,1.0243,realized,0.0,0.0,0.0
4-3,2025-09-25,56,9:10-9:20,2025-09-25,56,9:10-9:20,0.9453,realized,0.0,0.0,0.0
4-3,2025-09-25,57,9:20-9:30,2025-09-25,57,9:20-9:30,0.8907,realized,0.0,0.0,0.0
4-3,2025-09-25,58,9:30-9:40,2025-09-25,58,9:30-9:40,0.9356,realized,0.0,0.0,0.0
4-3,2025-09-25,59,9:40-9:50,2025-09-25,59,9:40-9:50,0.9341,realized,0.0,0.0,0.0
4-3,2025-09-25,60,9:50-10:00,2025-09-25,60,9:50-10:00,0.8887,realized,0.0,0.0,0.0
4-3,2025-09-25,61,10:00-10:10,2025-09-25,61,10:00-10:10,0.933,realized,0.0,0.0,0.0
4-3,2025-09-25,62,10:10-10:20,2025-09-25,62,10:10-10:20,0.9188,realized,0.0,0.0,0.0
4-3,2025-09-25,63,10:20-10:30,2025-09-25,63,10:20-10:30,0.8597,realized,0.0,0.0,0.0
4-3,2025-09-25,64,10:30-10:40,2025-09-25,64,10:30-10:40,0.8904,realized,0.0,0.0,0.0
4-3,2025-09-25,65,10:40-10:50,2025-09-25,65,10:40-10:50,0.7147,realized,0.0,0.0,0.0
4-3,2025-09-25,66,10:50-11:00,2025-09-25,66,10:50-11:00,0.4265,realized,92.39177466865476,92.39177466865476,0.0
4-3,2025-09-25,67,11:00-11:10,2025-09-25,67,11:00-11:10,0.4399,realized,443.9151795768113,443.9151795768113,0.0
4-3,2025-09-25,68,11:10-11:20,2025-09-25,68,11:10-11:20,0.4608,realized,0.0,0.0,0.0
